time,soc,state
417,78.92666666666793,S1_FULL
418,78.90666666666793,S1_FULL
419,78.88666666666794,S1_FULL
420,78.86666666666794,S1_FULL
421,78.6633333333346,S1_FULL
422,78.64333333333461,S1_FULL
423,78.62333333333461,S1_FULL
424,78.60333333333462,S1_FULL
425,78.58333333333462,S1_FULL
426,78.44666666666797,S1_FULL
427,78.42666666666797,S1_FULL
428,78.40666666666797,S1_FULL
429,78.38666666666796,S1_FULL
430,78.36666666666797,S1_FULL
431,78.23000000000131,S1_FULL
432,78.21000000000132,S1_FULL
433,78.12333333333464,S1_FULL
434,78.10333333333465,S1_FULL
435,78.08333333333465,S1_FULL
436,77.94666666666798,S1_FULL
437,77.86000000000132,S1_FULL
438,77.77333333333466,S1_FULL
439,77.75333333333467,S1_FULL
440,77.73333333333467,S1_FULL
441,77.53000000000134,S1_FULL
442,77.51000000000134,S1_FULL
443,77.49000000000134,S1_FULL
444,77.47000000000135,S1_FULL
445,77.45000000000135,S1_FULL
446,77.31333333333468,S1_FULL
447,77.29333333333469,S1_FULL
448,77.27333333333469,S1_FULL
449,77.2533333333347,S1_FULL
450,77.2333333333347,S1_FULL
451,77.09666666666803,S1_FULL
452,77.07666666666803,S1_FULL
453,77.05666666666804,S1_FULL
454,77.03666666666804,S1_FULL
455,77.01666666666804,S1_FULL
456,76.88000000000137,S1_FULL
457,76.86000000000138,S1_FULL
458,76.84000000000138,S1_FULL
459,76.82000000000139,S1_FULL
460,76.80000000000139,S1_FULL
461,76.66333333333472,S1_FULL
462,76.64333333333472,S1_FULL
463,76.62333333333474,S1_FULL
464,76.60333333333475,S1_FULL
465,76.58333333333475,S1_FULL
466,76.44666666666808,S1_FULL
467,76.42666666666808,S1_FULL
468,76.34000000000142,S1_FULL
469,76.32000000000141,S1_FULL
470,76.30000000000142,S1_FULL
471,76.16333333333476,S1_FULL
472,76.14333333333477,S1_FULL
473,76.12333333333477,S1_FULL
474,76.10333333333476,S1_FULL
475,76.08333333333476,S1_FULL
476,75.94666666666811,S1_FULL
477,75.92666666666811,S1_FULL
478,75.90666666666812,S1_FULL
479,75.88666666666812,S1_FULL
480,75.86666666666812,S1_FULL
481,75.73000000000147,S1_FULL
482,75.71000000000147,S1_FULL
483,75.69000000000146,S1_FULL
484,75.67000000000147,S1_FULL
485,75.65000000000147,S1_FULL
486,75.51333333333481,S1_FULL
487,75.42666666666814,S1_FULL
488,75.40666666666814,S1_FULL
489,75.38666666666815,S1_FULL
490,75.36666666666815,S1_FULL
491,75.23000000000148,S1_FULL
492,75.21000000000149,S1_FULL
493,75.1900000000015,S1_FULL
494,75.17000000000151,S1_FULL
495,75.1500000000015,S1_FULL
496,75.01333333333484,S1_FULL
497,74.99333333333485,S1_FULL
498,74.97333333333485,S1_FULL
499,74.95333333333485,S1_FULL
500,74.93333333333484,S1_FULL
501,74.79666666666819,S1_FULL
502,74.77666666666819,S1_FULL
503,74.7566666666682,S1_FULL
504,74.7366666666682,S1_FULL
505,74.7166666666682,S1_FULL
506,74.58000000000153,S1_FULL
507,74.56000000000154,S1_FULL
508,74.54000000000154,S1_FULL
509,74.52000000000155,S1_FULL
510,74.50000000000155,S1_FULL
511,74.36333333333488,S1_FULL
512,74.34333333333488,S1_FULL
513,74.32333333333489,S1_FULL
514,74.30333333333489,S1_FULL
515,74.2833333333349,S1_FULL
516,74.14666666666822,S1_FULL
517,74.12666666666824,S1_FULL
518,74.10666666666825,S1_FULL
519,74.08666666666825,S1_FULL
520,74.06666666666824,S1_FULL
521,73.93000000000158,S1_FULL
522,73.91000000000159,S1_FULL
523,73.89000000000159,S1_FULL
524,73.8700000000016,S1_FULL
525,73.85000000000159,S1_FULL
526,73.71333333333493,S1_FULL
527,73.69333333333493,S1_FULL
528,73.67333333333494,S1_FULL
529,73.65333333333494,S1_FULL
530,73.56666666666828,S1_FULL
531,73.4300000000016,S1_FULL
532,73.4100000000016,S1_FULL
533,73.39000000000162,S1_FULL
534,73.37000000000162,S1_FULL
535,73.35000000000163,S1_FULL
536,73.1466666666683,S1_FULL
537,73.1266666666683,S1_FULL
538,73.1066666666683,S1_FULL
539,73.0866666666683,S1_FULL
540,73.0666666666683,S1_FULL
541,72.93000000000164,S1_FULL
542,72.91000000000165,S1_FULL
543,72.89000000000165,S1_FULL
544,72.87000000000164,S1_FULL
545,72.85000000000164,S1_FULL
546,72.71333333333499,S1_FULL
547,72.69333333333499,S1_FULL
548,72.60666666666833,S1_FULL
549,72.58666666666834,S1_FULL
550,72.56666666666834,S1_FULL
551,72.43000000000167,S1_FULL
552,72.41000000000167,S1_FULL
553,72.323333333335,S1_FULL
554,72.30333333333502,S1_FULL
555,72.28333333333502,S1_FULL
556,72.14666666666835,S1_FULL
557,72.12666666666836,S1_FULL
558,72.10666666666836,S1_FULL
559,72.08666666666836,S1_FULL
560,72.06666666666837,S1_FULL
561,71.9300000000017,S1_FULL
562,71.9100000000017,S1_FULL
563,71.8900000000017,S1_FULL
564,71.80333333333505,S1_FULL
565,71.78333333333504,S1_FULL
566,71.58000000000172,S1_FULL
567,71.56000000000172,S1_FULL
568,71.54000000000173,S1_FULL
569,71.45333333333505,S1_FULL
570,71.43333333333506,S1_FULL
571,71.2966666666684,S1_FULL
572,71.2766666666684,S1_FULL
573,71.2566666666684,S1_FULL
574,71.17000000000175,S1_FULL
575,71.15000000000174,S1_FULL
576,71.01333333333508,S1_FULL
577,70.99333333333509,S1_FULL
578,70.90666666666841,S1_FULL
579,70.88666666666842,S1_FULL
580,70.86666666666842,S1_FULL
581,70.73000000000175,S1_FULL
582,70.64333333333511,S1_FULL
583,70.55666666666843,S1_FULL
584,70.53666666666844,S1_FULL
585,70.51666666666844,S1_FULL
586,70.38000000000177,S1_FULL
587,70.36000000000178,S1_FULL
588,70.34000000000178,S1_FULL
589,70.32000000000178,S1_FULL
590,70.30000000000179,S1_FULL
591,70.16333333333512,S1_FULL
592,70.14333333333512,S1_FULL
593,70.12333333333514,S1_FULL
594,70.10333333333514,S1_FULL
595,70.08333333333513,S1_FULL
596,69.94666666666848,S1_FULL
597,69.92666666666848,S1_FULL
598,69.90666666666849,S1_FULL
599,69.88666666666849,S1_FULL
600,69.8666666666685,S1_FULL
601,69.73000000000182,S1_FULL
602,69.71000000000183,S1_FULL
603,69.69000000000183,S1_FULL
604,69.67000000000183,S1_FULL
605,69.65000000000184,S1_FULL
606,69.4466666666685,S1_FULL
607,69.4266666666685,S1_FULL
608,69.40666666666851,S1_FULL
609,69.38666666666852,S1_FULL
610,69.36666666666852,S1_FULL
611,69.23000000000185,S1_FULL
612,69.21000000000186,S1_FULL
613,69.19000000000186,S1_FULL
614,69.17000000000186,S1_FULL
615,69.15000000000187,S1_FULL
616,69.0133333333352,S1_FULL
617,68.9933333333352,S1_FULL
618,68.9733333333352,S1_FULL
619,68.95333333333521,S1_FULL
620,68.93333333333521,S1_FULL
621,68.73000000000188,S1_FULL
622,68.71000000000188,S1_FULL
623,68.69000000000189,S1_FULL
624,68.60333333333523,S1_FULL
625,68.58333333333523,S1_FULL
626,68.3800000000019,S1_FULL
627,68.3600000000019,S1_FULL
628,68.3400000000019,S1_FULL
629,68.25333333333525,S1_FULL
630,68.23333333333524,S1_FULL
631,68.0300000000019,S1_FULL
632,68.01000000000191,S1_FULL
633,67.99000000000191,S1_FULL
634,67.97000000000192,S1_FULL
635,67.95000000000192,S1_FULL
636,67.81333333333525,S1_FULL
637,67.79333333333526,S1_FULL
638,67.77333333333527,S1_FULL
639,67.75333333333528,S1_FULL
640,67.73333333333528,S1_FULL
641,67.59666666666861,S1_FULL
642,67.57666666666861,S1_FULL
643,67.55666666666862,S1_FULL
644,67.53666666666862,S1_FULL
645,67.51666666666863,S1_FULL
646,67.3133333333353,S1_FULL
647,67.2933333333353,S1_FULL
648,67.2733333333353,S1_FULL
649,67.25333333333529,S1_FULL
650,67.2333333333353,S1_FULL
651,67.09666666666864,S1_FULL
652,67.01000000000198,S1_FULL
653,66.99000000000198,S1_FULL
654,66.97000000000199,S1_FULL
655,66.95000000000199,S1_FULL
656,66.81333333333532,S1_FULL
657,66.79333333333533,S1_FULL
658,66.77333333333533,S1_FULL
659,66.75333333333533,S1_FULL
660,66.73333333333534,S1_FULL
661,66.59666666666867,S1_FULL
662,66.57666666666867,S1_FULL
663,66.55666666666868,S1_FULL
664,66.47000000000202,S1_FULL
665,66.45000000000202,S1_FULL
666,66.31333333333535,S1_FULL
667,66.29333333333535,S1_FULL
668,66.27333333333536,S1_FULL
669,66.25333333333536,S1_FULL
670,66.23333333333537,S1_FULL
671,66.0966666666687,S1_FULL
672,66.0766666666687,S1_FULL
673,65.99000000000204,S1_FULL
674,65.97000000000205,S1_FULL
675,65.95000000000205,S1_FULL
676,65.81333333333538,S1_FULL
677,65.7933333333354,S1_FULL
678,65.77333333333539,S1_FULL
679,65.75333333333539,S1_FULL
680,65.7333333333354,S1_FULL
681,65.59666666666874,S1_FULL
682,65.57666666666874,S1_FULL
683,65.55666666666873,S1_FULL
684,65.53666666666874,S1_FULL
685,65.51666666666874,S1_FULL
686,65.38000000000208,S1_FULL
687,65.36000000000209,S1_FULL
688,65.34000000000208,S1_FULL
689,65.32000000000208,S1_FULL
690,65.30000000000209,S1_FULL
691,65.16333333333543,S1_FULL
692,65.14333333333543,S1_FULL
693,65.12333333333544,S1_FULL
694,65.10333333333543,S1_FULL
695,65.08333333333543,S1_FULL
696,64.94666666666878,S1_FULL
697,64.86000000000212,S1_FULL
698,64.84000000000212,S1_FULL
699,64.82000000000212,S1_FULL
700,64.80000000000213,S1_FULL
701,64.66333333333546,S1_FULL
702,64.57666666666879,S1_FULL
703,64.55666666666879,S1_FULL
704,64.5366666666688,S1_FULL
705,64.45000000000213,S1_FULL
706,64.31333333333548,S1_FULL
707,64.29333333333548,S1_FULL
708,64.27333333333549,S1_FULL
709,64.25333333333548,S1_FULL
710,64.23333333333548,S1_FULL
711,64.09666666666882,S1_FULL
712,64.01000000000215,S1_FULL
713,63.990000000002155,S1_FULL
714,63.97000000000217,S1_FULL
715,63.95000000000217,S1_FULL
716,63.81333333333551,S1_FULL
717,63.79333333333551,S1_FULL
718,63.773333333335515,S1_FULL
719,63.75333333333552,S1_FULL
720,63.733333333335516,S1_FULL
721,63.59666666666885,S1_FULL
722,63.57666666666886,S1_FULL
723,63.49000000000219,S1_FULL
724,63.470000000002194,S1_FULL
725,63.45000000000219,S1_FULL
726,63.31333333333553,S1_FULL
727,63.29333333333553,S1_FULL
728,63.20666666666887,S1_FULL
729,63.18666666666888,S1_FULL
730,63.16666666666888,S1_FULL
731,63.03000000000222,S1_FULL
732,63.01000000000222,S1_FULL
733,62.99000000000222,S1_FULL
734,62.90333333333555,S1_FULL
735,62.883333333335564,S1_FULL
736,62.746666666668894,S1_FULL
737,62.7266666666689,S1_FULL
738,62.70666666666891,S1_FULL
739,62.62000000000224,S1_FULL
740,62.60000000000224,S1_FULL
741,62.463333333335584,S1_FULL
742,62.44333333333558,S1_FULL
743,62.423333333335584,S1_FULL
744,62.40333333333559,S1_FULL
745,62.383333333335585,S1_FULL
746,62.180000000002266,S1_FULL
747,62.16000000000227,S1_FULL
748,62.140000000002274,S1_FULL
749,62.12000000000227,S1_FULL
750,62.100000000002275,S1_FULL
751,61.96333333333561,S1_FULL
752,61.876666666668946,S1_FULL
753,61.85666666666895,S1_FULL
754,61.83666666666895,S1_FULL
755,61.81666666666895,S1_FULL
756,61.68000000000229,S1_FULL
757,61.66000000000229,S1_FULL
758,61.640000000002296,S1_FULL
759,61.55333333333564,S1_FULL
760,61.53333333333564,S1_FULL
761,61.39666666666898,S1_FULL
762,61.376666666668974,S1_FULL
763,61.35666666666898,S1_FULL
764,61.33666666666898,S1_FULL
765,61.316666666668986,S1_FULL
766,61.18000000000232,S1_FULL
767,61.16000000000233,S1_FULL
768,61.140000000002324,S1_FULL
769,61.12000000000233,S1_FULL
770,61.10000000000233,S1_FULL
771,60.96333333333567,S1_FULL
772,60.94333333333567,S1_FULL
773,60.92333333333567,S1_FULL
774,60.90333333333569,S1_FULL
775,60.883333333335685,S1_FULL
776,60.74666666666902,S1_FULL
777,60.726666666669026,S1_FULL
778,60.70666666666903,S1_FULL
779,60.62000000000236,S1_FULL
780,60.60000000000236,S1_FULL
781,60.39666666666903,S1_FULL
782,60.37666666666903,S1_FULL
783,60.35666666666904,S1_FULL
784,60.336666666669046,S1_FULL
785,60.31666666666905,S1_FULL
786,60.18000000000239,S1_FULL
787,60.16000000000239,S1_FULL
788,60.14000000000239,S1_FULL
789,60.12000000000239,S1_FULL
790,60.033333333335726,S1_FULL
791,59.89666666666906,S2_PROOF_ONLY
792,59.87666666666907,S2_PROOF_ONLY
793,59.85666666666907,S2_PROOF_ONLY
794,59.83666666666907,S2_PROOF_ONLY
795,59.81666666666907,S2_PROOF_ONLY
796,59.68000000000241,S2_PROOF_ONLY
797,59.66000000000241,S2_PROOF_ONLY
798,59.64000000000242,S2_PROOF_ONLY
799,59.62000000000243,S2_PROOF_ONLY
800,59.60000000000243,S2_PROOF_ONLY
801,59.46333333333577,S2_PROOF_ONLY
802,59.443333333335765,S2_PROOF_ONLY
803,59.42333333333577,S2_PROOF_ONLY
804,59.40333333333577,S2_PROOF_ONLY
805,59.38333333333578,S2_PROOF_ONLY
806,59.246666666669114,S2_PROOF_ONLY
807,59.22666666666912,S2_PROOF_ONLY
808,59.206666666669115,S2_PROOF_ONLY
809,59.18666666666912,S2_PROOF_ONLY
810,59.16666666666912,S2_PROOF_ONLY
811,59.03000000000246,S2_PROOF_ONLY
812,59.010000000002464,S2_PROOF_ONLY
813,58.99000000000246,S2_PROOF_ONLY
