time,soc,state
0,100.0,BASELINE
1,99.86333333333334,BASELINE
2,99.84333333333333,BASELINE
3,99.82333333333334,BASELINE
4,99.80333333333334,BASELINE
5,99.78333333333335,BASELINE
6,99.64666666666669,BASELINE
7,99.56000000000003,BASELINE
8,99.54000000000003,BASELINE
9,99.52000000000002,BASELINE
10,99.50000000000003,BASELINE
11,99.2966666666667,BASELINE
12,99.2766666666667,BASELINE
13,99.2566666666667,BASELINE
14,99.23666666666671,BASELINE
15,99.21666666666671,BASELINE
16,99.08000000000004,BASELINE
17,99.06000000000004,BASELINE
18,99.04000000000005,BASELINE
19,99.02000000000005,BASELINE
20,99.00000000000007,BASELINE
21,98.86333333333339,BASELINE
22,98.8433333333334,BASELINE
23,98.82333333333341,BASELINE
24,98.80333333333341,BASELINE
25,98.78333333333342,BASELINE
26,98.64666666666675,BASELINE
27,98.62666666666675,BASELINE
28,98.60666666666675,BASELINE
29,98.58666666666676,BASELINE
30,98.50000000000009,BASELINE
31,98.36333333333343,BASELINE
32,98.34333333333343,BASELINE
33,98.25666666666677,BASELINE
34,98.23666666666678,BASELINE
35,98.21666666666677,BASELINE
36,98.08000000000011,BASELINE
37,98.06000000000012,BASELINE
38,97.97333333333344,BASELINE
39,97.95333333333345,BASELINE
40,97.93333333333345,BASELINE
41,97.79666666666678,BASELINE
42,97.77666666666678,BASELINE
43,97.69000000000013,BASELINE
44,97.67000000000013,BASELINE
45,97.65000000000013,BASELINE
46,97.51333333333348,BASELINE
47,97.49333333333348,BASELINE
48,97.47333333333347,BASELINE
49,97.45333333333348,BASELINE
50,97.43333333333348,BASELINE
51,97.29666666666682,BASELINE
52,97.27666666666683,BASELINE
53,97.25666666666683,BASELINE
54,97.23666666666682,BASELINE
55,97.21666666666682,BASELINE
56,97.08000000000017,BASELINE
57,96.99333333333351,BASELINE
58,96.97333333333351,BASELINE
59,96.88666666666684,BASELINE
60,96.86666666666684,BASELINE
61,96.73000000000019,BASELINE
62,96.71000000000018,BASELINE
63,96.69000000000018,BASELINE
64,96.67000000000019,BASELINE
65,96.6500000000002,BASELINE
66,96.51333333333353,BASELINE
67,96.49333333333354,BASELINE
68,96.47333333333354,BASELINE
69,96.38666666666687,BASELINE
70,96.36666666666687,BASELINE
71,96.23000000000022,BASELINE
72,96.21000000000022,BASELINE
73,96.12333333333355,BASELINE
74,96.10333333333357,BASELINE
75,96.08333333333357,BASELINE
76,95.9466666666669,BASELINE
77,95.9266666666669,BASELINE
78,95.84000000000023,BASELINE
79,95.82000000000023,BASELINE
80,95.80000000000024,BASELINE
81,95.66333333333358,BASELINE
82,95.64333333333359,BASELINE
83,95.62333333333358,BASELINE
84,95.53666666666693,BASELINE
85,95.51666666666692,BASELINE
86,95.38000000000027,BASELINE
87,95.36000000000027,BASELINE
88,95.34000000000027,BASELINE
89,95.32000000000028,BASELINE
90,95.30000000000027,BASELINE
91,95.16333333333361,BASELINE
92,95.14333333333362,BASELINE
93,95.12333333333362,BASELINE
94,95.10333333333362,BASELINE
95,95.08333333333361,BASELINE
96,94.94666666666696,BASELINE
97,94.92666666666696,BASELINE
98,94.90666666666696,BASELINE
99,94.8200000000003,BASELINE
100,94.80000000000031,BASELINE
101,94.59666666666698,BASELINE
102,94.57666666666698,BASELINE
103,94.55666666666698,BASELINE
104,94.53666666666697,BASELINE
105,94.51666666666698,BASELINE
106,94.38000000000032,BASELINE
107,94.36000000000033,BASELINE
108,94.34000000000033,BASELINE
109,94.32000000000032,BASELINE
110,94.23333333333368,BASELINE
111,94.096666666667,BASELINE
112,94.07666666666701,BASELINE
113,94.05666666666701,BASELINE
114,94.03666666666702,BASELINE
115,94.01666666666702,BASELINE
116,93.88000000000035,BASELINE
117,93.86000000000035,BASELINE
118,93.84000000000036,BASELINE
119,93.82000000000036,BASELINE
120,93.80000000000037,BASELINE
121,93.6633333333337,BASELINE
122,93.6433333333337,BASELINE
123,93.6233333333337,BASELINE
124,93.60333333333371,BASELINE
125,93.58333333333371,BASELINE
126,93.44666666666704,BASELINE
127,93.42666666666705,BASELINE
128,93.40666666666706,BASELINE
129,93.32000000000039,BASELINE
130,93.3000000000004,BASELINE
131,93.16333333333372,BASELINE
132,93.14333333333373,BASELINE
133,93.12333333333373,BASELINE
134,93.10333333333374,BASELINE
135,93.08333333333374,BASELINE
136,92.94666666666707,BASELINE
137,92.92666666666707,BASELINE
138,92.90666666666708,BASELINE
139,92.88666666666708,BASELINE
140,92.86666666666709,BASELINE
141,92.73000000000042,BASELINE
142,92.71000000000042,BASELINE
143,92.69000000000044,BASELINE
144,92.67000000000044,BASELINE
145,92.65000000000045,BASELINE
146,92.44666666666711,BASELINE
147,92.42666666666712,BASELINE
148,92.40666666666712,BASELINE
149,92.32000000000046,BASELINE
150,92.30000000000047,BASELINE
151,92.16333333333378,BASELINE
152,92.1433333333338,BASELINE
153,92.1233333333338,BASELINE
154,92.10333333333381,BASELINE
155,92.08333333333381,BASELINE
156,91.94666666666714,BASELINE
157,91.92666666666715,BASELINE
158,91.90666666666715,BASELINE
159,91.88666666666715,BASELINE
160,91.86666666666716,BASELINE
161,91.73000000000049,BASELINE
162,91.71000000000049,BASELINE
163,91.6900000000005,BASELINE
164,91.6700000000005,BASELINE
165,91.58333333333384,BASELINE
166,91.44666666666717,BASELINE
167,91.42666666666717,BASELINE
168,91.40666666666718,BASELINE
169,91.3200000000005,BASELINE
170,91.30000000000051,BASELINE
171,91.16333333333385,BASELINE
172,91.07666666666718,BASELINE
173,91.0566666666672,BASELINE
174,91.0366666666672,BASELINE
175,91.0166666666672,BASELINE
176,90.88000000000054,BASELINE
177,90.86000000000054,BASELINE
178,90.84000000000054,BASELINE
179,90.82000000000055,BASELINE
180,90.80000000000055,BASELINE
181,90.66333333333388,BASELINE
182,90.64333333333389,BASELINE
183,90.62333333333389,BASELINE
184,90.6033333333339,BASELINE
185,90.5833333333339,BASELINE
186,90.44666666666723,BASELINE
187,90.42666666666723,BASELINE
188,90.40666666666723,BASELINE
189,90.38666666666724,BASELINE
190,90.36666666666724,BASELINE
191,90.16333333333392,BASELINE
192,90.14333333333391,BASELINE
193,90.12333333333392,BASELINE
194,90.10333333333392,BASELINE
195,90.08333333333393,BASELINE
196,89.94666666666727,BASELINE
197,89.92666666666726,BASELINE
198,89.90666666666726,BASELINE
199,89.88666666666727,BASELINE
200,89.86666666666727,BASELINE
201,89.73000000000062,BASELINE
202,89.64333333333394,BASELINE
203,89.62333333333395,BASELINE
204,89.60333333333395,BASELINE
205,89.58333333333395,BASELINE
206,89.38000000000062,BASELINE
207,89.36000000000062,BASELINE
208,89.34000000000063,BASELINE
209,89.25333333333396,BASELINE
210,89.23333333333397,BASELINE
211,89.0966666666673,BASELINE
212,89.07666666666731,BASELINE
213,89.05666666666731,BASELINE
214,89.03666666666732,BASELINE
215,89.01666666666732,BASELINE
216,88.88000000000066,BASELINE
217,88.86000000000067,BASELINE
218,88.84000000000066,BASELINE
219,88.82000000000066,BASELINE
220,88.80000000000067,BASELINE
